url,nombre,categoría,derivadas,derivadaRevisada
https://farsamag.com/obras/rota/,Rota,Reseña,"/obra77136-rota, /obra80094-el-manifiesto-de-las-alas-rotas, /obra79590-trotamundos-y-a-sonar, /obra33830-brotara, /obra73025-la-protagonista, /obra76247-canciones-que-brotan-vol-iii, /obra76245-canciones-que-brotan-vol-ii, /obra76244-canciones-que-brotan-vol-i, /obra76249-canciones-que-brotan-vol-v, /obra76248-canciones-que-brotan-vol-iv, /obra42584-crack-una-rota-comedia-de-amor, /obra71246-derrotas-cadenas-duo-el-balcon, /obra71424-lalo-rotaveria-lee-nestor-perlongher, /obra72261-los-cuatro-dias-de-lorca-leida-por-su-autor-y-protagonista, /obra66013-rotando-stand-up, /obra66555-trotamundos-la-aventura, /obra64210-protagonista, /obra66905-mujer-rota, /obra63795-mujeres-rotas, /obra68342-crack-una-comedia-rota-de-amor, /obra64962-victoria-birchner-brotar, /obra68527-ciclo-de-charlas-los-espectadores-como-protagonistas-en-el-campo-teatral-de-la-ciudad-de-buenos-aires-a-cargo-de-jorge-dubatti, /obra62881-vidriera-me-entusiasme-con-la-referencia-de-lalo-rotaveria, /obra56587-rotativo-de-stand-up-del-galpon, /obra57157-derrotas-cadenas-presentan-huid-mortales, /obra60803-quatrotango, /obra58191-personas-rotas, /obra56357-que-paso-con-lorena-rottatore-sala-6, /obra58963-el-tango-pide-pista-3-quatrotango-ensamble, /obra62496-volver-a-mi-una-charla-intima-con-la-autora-de-rota-se-camina-igual-lorena-pronsky, /obra58811-botis-cromatico-dolores-aguirre-y-julia-ortiz-de-perota-chingo, /obra41767-muneca-rota-policial-sinfonico, /obra45709-la-fiesta-rota-o-la-patria-deshuesada, /obra53634-protagonistas, /obra47382-trotar-pastar-y-dormir, /obra48170-derrotas-cadenas-huid-mortales, /obra50186-la-grotta-di-trofonio, /obra50354-medea-rota, /obra51574-escenas-de-una-fiesta-rota, /obra53780-emilia-envidia-minga-protagonistas, /obra32013-mujer-rota, /obra42718-el-rotativo-porteno, /obra40648-el-protagonista, /obra44085-princesas-rotas, /obra41695-lucila-laske-protangonista, /obra43574-el-hombre-de-la-nariz-rota, /obra40058-la-ausencia-del-dr-stockmann-una-conspiracion-sin-protagonista, /obra31321-trotamundos-y-a-sonar, /obra35061-rota-experiencia-performatica, /obra36904-derrotas-cadenas, /obra34491-el-rotativo-stand-up, /obra34772-casa-rota, /obra35293-flores-rotas, /obra38623-munequita-rota, /obra38560-daucus-carota-subespecie-sativus, /obra37530-soy-solo-derrotas-nunca-la-muerte-de-un-nandu-sono-tan-hermosa, /obra35982-el-pasajero-de-las-flores-rotas, /obra32509-gabinete-ba-ciclo-de-/obras-invitadas-rotativa, /obra29271-de-rotas-cadenas, /obra27829-arisas-stand-up-rotativo, /obra36215-ruido-de-rotas-cadenas, /obra45918-caperucita-rota, /obra44721-un-sudor-que-brota-despacio, /obra78565-garota-paladini, /obra71284-el-protagonista-ante-el-espejo, /obra54453-bancarrota, /obra52098-la-lanza-rota, /obra51520-con-las-alas-rotas, /obra41888-teatro-de-titeres-trotacaminos, /obra73853-ya-no-hay-como-salvar-la-porcelana-rota",False
https://farsamag.com/obras/tebas-land/,Tebas Land,Destacada,"/obra45959-tebas-land, /obra39691-tebas-land",False
https://farsamag.com/obras/trastorno/,Trastorno,Destacada,"/obra64253-trastorno, /obra13324-el-trastorno-de-los-pulpos",False
https://farsamag.com/obras/gurisa/,Gurisa,Destacada,"/obra42663-gurisa, /obra10357-gurisadas",False
https://farsamag.com/obras/artaud/,Artaud,Destacada,"/obra37160-artaud, /obra79631-artaud-sesion-teatral, /obra470-artaud, /obra73730-arder-artaud-documental, /obra38609-artaud-1-lengua-madre, /obra27008-antonin-artaud, /obra15539-el-secreto-artaud, /obra6737-artaud-totem, /obra2151-artaud-erinnert-sich-an-hitler-und-das-romanische-cafe, /obra52397-quienes-son-artaud, /obra52314-para-cenar-artaud, /obra45840-artaud-66, /obra67451-parlantes-holofonicos-pescado-rabioso-artaud",False
https://farsamag.com/obras/sentada-en-una-casa-de-vidrio/,Sentada en una casa de vidrio,Reseña,"/obra67260-sentada-en-una-casa-de-vidrio, /obra66751-sentada-en-una-casa-de-vidrio-work-in-progress",False
https://farsamag.com/obras/testimonios-para-invocar-a-un-viajante/,Testimonios para invocar a un viajante,Reseña,/obra67542-testimonios-para-invocar-a-un-viajante,False
https://farsamag.com/obras/the-pall-mall-twins/,The Pall Mall Twins,Destacada,"/obra68377-the-pall-mall-twins, /obra65757-la-casa-de-alba-torrens-16-the-pall-mall-twins",False
https://farsamag.com/obras/la-forma-de-las-cosas/,La forma de las cosas,Destacada,"/obra52887-la-forma-de-las-cosas, /obra13034-la-forma-de-las-cosas",False
https://farsamag.com/obras/ping-pong/,Ping pong,Reseña,"/obra74072-ping-pong, /obra59855-ping-pong, /obra48945-ping-pong, /obra62845-zapping-la-trup-zaping-pong, /obra70420-ping-pong-clown, /obra35481-el-robot-ping-pong, /obra33869-pong-ping, /obra26373-pong-ping, /obra10312-pingpong-fuera, /obra44674-el-pingpong",False
https://farsamag.com/obras/el-hombre-de-acero/,El hombre de acero,Imperdible,/obra77246-el-hombre-de-acero,False
https://farsamag.com/obras/late-el-corazon-de-un-perro/,Late el corazón de un perro,Reseña,/obra66990-late-el-corazon-de-un-perro,False
https://farsamag.com/obras/precoz/,Precoz,Destacada,"/obra75267-precoz, /obra21945-caperucita-cachonda-y-el-lobo-precoz, /obra75111-acefalia-precoz",False
https://farsamag.com/obras/la-wagner/,La Wagner,Imperdible,/obra29154-la-wagner,False
https://farsamag.com/obras/abnegacion-3/,Abnegación 3,Reseña,/obra58330-abnegacion-3,False
https://farsamag.com/obras/la-savia/,La savia,Reseña,"/obra49217-la-savia, /obra73478-savia-sobre-la-mesa, /obra73484-savia-sobre-la-mesa-emergente, /obra76253-la-tango-en-savia, /obra61863-yo-ya-lo-sabia-sala-5, /obra63629-las-mujeres-sabias, /obra53781-yolanda-borra-todo-lo-que-dije-del-amor-porque-no-sabia-bien-quien-era, /obra39334-como-sabias-que-ese-libro-me-lo-regalo-mi-abuela, /obra22635-usted-sabia-que-mattaclark-esta-muerto, /obra13702-papa-derrama-sabias-palabras, /obra12601-la-reina-que-no-sabia-sumar, /obra9945-las-mujeres-sabias, /obra46973-las-mujeres-sabias, /obra10048-las-mujeres-sabias",False
https://farsamag.com/obras/casi-normales/,Casi normales,Imperdible,"/obra71648-casi-normales, /obra22793-casi-normales, /obra56626-workshop-casi-normales",False
https://farsamag.com/obras/la-memoria-fria/,La memoria fría,Reseña,/obra59429-la-memoria-fria,False
https://farsamag.com/obras/escritor-fracasado/,Escritor fracasado,Destacada,/obra52842-escritor-fracasado,False
https://farsamag.com/obras/esa-nina/,Esa niña,Reseña,"/obra54145-esa-nina, /obra61498-estan-lloviendo-hombres-esa-nina, /obra74282-esas-voces-femeninas, /obra34863-la-nina-el-diablo-y-la-princesa, /obra38076-esa-nina",False
https://farsamag.com/obras/ojala-las-paredes-gritaran/,Ojalá las paredes gritaran,Reseña,/obra60805-ojala-las-paredes-gritaran,False
https://farsamag.com/obras/el-amateur-segunda-vuelta/,"El Amateur, segunda vuelta",Destacada,/obra77244-el-amateur-segunda-vuelta,False
https://farsamag.com/obras/inestable/,Inestable,Destacada,"/obra80453-optimista-inestable, /obra72683-que-ordenador-el-bahiut, /obra2123-inestable, /obra37430-inestable-sutottos, /obra63141-tablao-inestable, /obra74339-l-aniversari-teatro-de-lo-inestable, /obra67940-los-inestables-de-siempre, /obra56509-inestables, /obra62242-inestable-realidad, /obra61477-inestable-pire-saint-quentin, /obra62878-fiesta-fin-de-ano-del-refugio-tocan-inestable-capuccino-billy-lampazo-blues, /obra40355-poeticas-inestables, /obra37005-la-orquesta-inestable-presenta-bambalinas, /obra32891-orquesta-inestable, /obra24298-elenco-inestable-stand-up, /obra27992-consorcio-inestable",False
https://farsamag.com/obras/las-amargas-lagrimas-de-petra-von-kant/,Las amargas lágrimas de Petra Von Kant,Destacada,"/obra56873-las-amargas-lagrimas-de-petra-von-kant, /obra65802-las-amargas-lagrimas-de-petra-von-kant, /obra55108-las-amargas-lagrimas-de-petra-von-kant, /obra14229-las-amargas-lagrimas-de-petra-von-kant, /obra3475-las-amargas-lagrimas-de-petra-von-kant",False
https://farsamag.com/obras/sudado/,Sudado,Imperdible,"/obra21638-sudado, /obra41684-teatro-sudado",False
https://farsamag.com/obras/el-elogio-de-la-risa/,El elogio de la risa,Reseña,/obra49807-el-elogio-de-la-risa,False
https://farsamag.com/obras/warangas/,Warangas,Destacada,"/obra57660-warangas, /obra57877-warangas-night-show",False
https://farsamag.com/obras/juicio-a-una-zorra/,Juicio a una zorra,Destacada,"/obra59917-juicio-a-una-zorra, /obra37868-juicio-a-una-zorra, /obra67643-festival-teatroxlaidentidad-juicio-a-una-zorra, /obra59916-work-in-progress-juicio-a-una-zorra",False
https://farsamag.com/obras/en-lo-alto-para-siempre/,En lo alto para siempre,Destacada,/obra57645-en-lo-alto-para-siempre,False
https://farsamag.com/obras/pelonintensivo-2/,Pelonintensivo,Reseña,/obra52904-pelonintensivo,False
https://farsamag.com/obras/tropico-del-plata/,Trópico del Plata,Destacada,/obra29680-tropico-del-plata,False
https://farsamag.com/obras/negra/,Negra,Reseña,"/obra79831-el-nino-pez-y-el-sueno-de-negras-alas, /obra77297-negra-chagra-el-tierral-la-casimiro-brass, /obra78855-yo-negra, /obra78072-flores-negras-presenta-maldito-tango, /obra78534-jirones-de-una-estrella-negra, /obra77815-canciones-del-fin-del-mundo-negra-chagra-y-claudia-tomas, /obra77693-jacara-para-un-picaro-o-la-espana-negra, /obra74117-negracha-entre-empanadas-y-vino, /obra76425-mi-negra-modelo, /obra74935-la-caja-negra-argentina-amigometro, /obra75479-la-helada-negra, /obra76287-pena-el-patio-de-la-negra, /obra61391-bestia-negra, /obra67652-selva-negra, /obra70782-luz-negra, /obra72930-hojas-negras, /obra72760-cocarda-negra, /obra70196-la-mano-negra, /obra72399-la-caja-negra-argentina-covinculos, /obra72122-la-caja-negra-argentina-historias-para-viajar, /obra51080-noelia-moncada-encanto-negra, /obra59800-no-es-pais-para-negras-ii, /obra67020-3-negras-absurdas, /obra68333-noche-negra-/obras-cortas-del-negro-fontanarrosa, /obra65453-ovejas-negras, /obra70628-lengua-negra, /obra67559-la-caja-negra-argentina-ay-amor, /obra65825-la-caja-negra, /obra68331-simon-boccanegra, /obra65080-compania-oveja-negra-presenta-escrito-en-el-cuerpo, /obra52857-isla-negra, /obra63685-negra-negra-negra-soy, /obra62214-la-negra-chagra, /obra58976-refugio-mestizo-negra-santa-sisa-reggae-la-fogonera, /obra57964-virgen-de-manos-negras, /obra60088-conoce-la-musica-negra-directamente-desde-nyc-solo-una-noche, /obra57192-cantos-de-mi-tierra-negra, /obra61016-noelia-moncada-encanto-negra-y-tangos-encantados, /obra53657-las-negras, /obra54201-narices-negras, /obra53057-cristal-tinta-negra, /obra49611-la-organizacion-negra-ejercicio-documental, /obra47835-opus-cuatro-y-pimienta-negra, /obra50325-el-caso-del-hombre-de-la-valija-negra, /obra70869-simon-boccanegra, /obra70946-el-gato-de-amarilla-whisky-vodka-y-perfume-de-rosas-negras, /obra65151-historieta-negra, /obra70645-misa-negra, /obra63677-la-rosa-negra, /obra65060-luz-negra, /obra56540-farsa-cruel-y-bastante-negra-del-senor-lazaro-y-su-suerte-perra, /obra53417-comedia-negra, /obra51980-simon-bocanegra, /obra47634-romance-de-la-nina-negra, /obra48118-el-sueno-en-la-capilla-de-glesstorn-o-lafantasma-de-la-roca-negra, /obra49028-bandera-negra, /obra48969-cristiano-o-las-mascaras-negras, /obra48336-la-negra-zinda, /obra70781-luz-negra, /obra50106-tinta-negra, /obra67788-tinta-negra, /obra50776-la-mano-negra, /obra50300-andante-negra-en-104, /obra72739-lagrimas-negras-para-mima, /obra59988-la-linea-negra, /obra55905-la-hormiga-negra, /obra62997-lilith-luna-negra, /obra77459-las-lagrimas-negras-de-santita-monjardin, /obra57172-el-romance-de-la-negra-rubia, /obra48140-el-conde-geraldo-el-proscripto-o-el-hombre-de-la-selva-negra",False
https://farsamag.com/obras/todo-lo-que-esta-a-mi-lado/,Todo lo que está a mi lado,Destacada,/obra29522-todo-lo-que-esta-a-mi-lado,False
https://farsamag.com/obras/edipo-rey/,Edipo Rey,Reseña,"/obra64648-edipo-rey, /obra52948-edipo-rey, /obra31718-edipo-rey, /obra29496-edipo-rey, /obra20735-edipo-rey, /obra4684-edipo-rey, /obra11488-edipo-rey, /obra12114-edipo-rey, /obra44070-edipo-rey, /obra43831-edipo-rey, /obra46795-edipo-rey, /obra46567-edipo-rey, /obra70336-jose-abadi-intimo-habia-una-vez-edipo-rey, /obra65189-ediporey-trap-twitter-y-posverdad, /obra2050-edipo-rey-de-hungria",False
https://farsamag.com/obras/mis-dias-sin-victoria/,Mis días sin Victoria,Reseña,/obra36372-mis-dias-sin-victoria,False
https://farsamag.com/obras/noche-de-reyes-nada-es-lo-que-parece/,"Noche de Reyes, nada es lo que parece",Reseña,/obra57309-noche-de-reyes-nada-es-lo-que-parece,False
https://farsamag.com/obras/doberman/,Doberman,Reseña,"/obra15643-doberman, /obra54977-doberman",False
https://farsamag.com/obras/los-secretos/,Los secretos,Reseña,"/obra76202-los-secretos, /obra79202-hugo-lescano-el-detector-de-mentiras-los-secretos-del-lenguaje-corporal, /obra66610-los-secretos-de-la-abuela-gertrudis, /obra38587-claudio-y-caligula-los-secretos-del-fuego, /obra51272-los-secretos-de-la-abuela, /obra54997-la-tirania-de-los-secretos, /obra36706-los-secretos-de-scherezade, /obra30385-los-secretos-de-afrodita, /obra30276-el-cofre-de-los-secretos, /obra18210-los-secretos-de-la-casa, /obra13662-todos-los-secretos, /obra45687-los-oscuros-secretos",False
https://farsamag.com/obras/pasionaria/,Pasionaria,Reseña,"/obra10581-pasionaria, /obra42780-pasionaria-portena",False
https://farsamag.com/obras/yo-encarnacion-ezcurra/,"Yo, Encarnación Ezcurra",Destacada,/obra49664-yo-encarnacion-ezcurra,False
https://farsamag.com/obras/yo-soy-mi-propia-mujer/,Yo soy mi propia mujer,Imperdible,/obra7348-yo-soy-mi-propia-mujer,False
https://farsamag.com/obras/taco-gastado/,Taco Gastado,Destacada,/obra75316-taco-gastado,False
https://farsamag.com/obras/perla-guarani/,Perla guaraní,Destacada,/obra60421-perla-guarani,False
https://farsamag.com/obras/el-amante-de-los-caballos/,El amante de los caballos,Reseña,/obra35966-el-amante-de-los-caballos,False
https://farsamag.com/obras/entonces-la-noche/,Entonces la noche,Reseña,"/obra56024-entonces-la-noche, /obra63291-entonces-la-noche-fiba",False
https://farsamag.com/obras/compania/,Compañía,Reseña,"/obra80279-compania, /obra79771-companias-populares-argentinas, /obra76335-compania, /obra78185-compania, /obra75155-compania, /obra68485-compania, /obra64698-compania, /obra56378-compania, /obra51765-compania, /obra78954-compania-artistica-clasica-del-sur-ciclo-contemporanexs, /obra79654-compania-galalirica-show-presenta-te-lirico-a-la-carta, /obra79444-la-popular-compania-de-danzas-presenta-amba-area-multipopular-por-bailarines-argentos, /obra77774-el-peligro-de-las-buenas-companias, /obra76409-compania-de-danza-de-las-trincheras, /obra74063-compania-poco-punk-presenta-un-bosque-al-reves-ft-chipa-chipa, /obra76034-compania-de-opera-alma-viva-presenta-opera-don-pasquale, /obra65057-quebochinche-compania-teatral-la-patrulla-italiana, /obra70803-companias-populares-argentinas-marzo, /obra71023-flamenco-compania, /obra70146-concierto-viii-compania-oblicua, /obra71233-5-aniversario-de-la-compania-teatral-siete-colores-diversidad, /obra73472-muestra-de-teatro-musical-compania-bicicleta-musical, /obra46478-compania-de-tango-de-la-una, /obra52683-la-margarita-compania-golondrinas-de-yeso, /obra59782-compania-prisma-visto-bueno, /obra58849-paseo-para-titeres-y-orquesta-cuarteto-polok-y-compania-pole-pole, /obra69438-companias-populares-argentinasviernes-2911, /obra63969-companias-populares-argentinas, /obra68288-compania-de-danza-de-las-trincheras-presenta-migajas, /obra67418-companias-populares-argentinas-septiembre, /obra66893-companias-populares-argentinas, /obra65452-companias-populares-argentinas, /obra65080-compania-oveja-negra-presenta-escrito-en-el-cuerpo, /obra69058-companias-populares-argentinas-noviembre, /obra71484-samsara-compania-indance, /obra66914-perez-y-compania, /obra64744-ciclo-teatro-breve-compania-simiento, /obra69583-final-contemporaneo-compania-universitaria-de-danza-unsam-compania-de-danza-de-la-una, /obra68295-ballet-folklorico-y-compania-de-tango-de-la-una, /obra63896-lorena-astudillo-en-compania, /obra63584-the-shakesperean-tour-de-la-compania-parafernalia-teatro, /obra51142-akasha-compania-indance, /obra60185-compania-danza-argentina-opera-prima, /obra63039-compania-nacional-de-danza-contemporanea, /obra61364-compania-nacional-de-danza-contemporanea, /obra61362-compania-de-tango-folklore-de-la-universidad-nacional-de-arte-una, /obra58262-raza-compania-de-danza-presenta-pop, /obra60983-ego-compania-absoluto, /obra57870-vivencias-en-compania, /obra62744-gala-de-ballet-2018-de-la-compania-ferrazzano, /obra60034-la-cena-de-los-espectros-cautivos-por-compania-revolt, /obra61363-gala-semda-propuestas-breves-de-distintos-grupos-y-companias, /obra61499-cautivos-callejones-sobre-poemas-de-lovecraft-por-compania-revolt, /obra44764-afo-compania-coral-del-mundo, /obra53686-compania-coroteatral, /obra51397-compania-de-danza-de-la-una-unanochedebaile, /obra54410-compania-cuarto-intermedio-sinfonia-para-un-sueno-fall-o-la-aproximacion-de-caer, /obra51012-compania-cuarto-intermedio-boceto-de-carmina-de-la-torre-aire-de-facundo-bustamante, /obra51899-compania-cuarto-intermedio-ciclo-1-danza-fecha-15-de-julio, /obra51892-compania-cuarto-intermedio-ciclo-1-danza-fecha-8-de-julio, /obra50108-tres-360-compania-360, /obra54119-grupo-alma-compania-de-danza-integradora-festeja-sus-20-anos-dejando-huellas, /obra41964-hurgo-compania-de-escuela-presenta-las-que-van-nocturna, /obra42419-pablo-basez-la-compania-electrica, /obra63842-la-compania-del-circo-magico, /obra61897-gran-compania-de-comedias-musicales-jenny-lovitz, /obra47582-compania-de-mimo-lemir, /obra62378-dulce-compania, /obra75243-abismal-compania-de-teatro-experimento-pierrot-cl, /obra71514-el-padre-el-hijo-y-compania",False
https://farsamag.com/obras/las-ideas/,Las ideas,Destacada,"/obra37360-las-ideas, /obra57038-aca-mueren-las-ideas, /obra62500-marcha-cuando-las-ideas-no-se-matan, /obra67843-la-musica-de-las-ideas, /obra21865-en-el-salon-de-las-ideas-abriendo-ventanas, /obra18695-a-poner-en-orden-las-ideas, /obra6716-del-color-de-las-orquideas-thriller-navideno",False
https://farsamag.com/obras/la-vis-comica/,La vis cómica,Destacada,/obra67979-la-vis-comica,False
https://farsamag.com/obras/ultimo-round-fragmentos-de-una-herida-de-amor/,"Último round, fragmentos de una herida de amor",Reseña,/obra64984-ultimo-round-fragmentos-de-una-herida-de-amor,False
https://farsamag.com/obras/la-rabia/,La rabia,Reseña,"/obra42975-la-rabia, /obra47466-la-valentina-rancho-ska-skalapepa-la-rabia, /obra8301-vuelve-la-rabia, /obra77796-filomena-y-timotea-narraviajeras-de-la-fantasia-una-/obra-en-lengua-de-senas-argentina-y-audio-en-simultaneo, /obra71332-la-traviata, /obra64530-la-traviata, /obra64455-la-traviata, /obra67623-la-traviata, /obra65874-la-traviata-verdi, /obra65795-la-traviata, /obra62707-the-met-hd-en-vivo-la-traviata, /obra49075-la-traviata-met-live-hd-metropolitan-opera-de-nueva-york-diferido, /obra53518-la-traviata, /obra51869-ciclo-de-opera-la-traviata, /obra51016-la-traviata, /obra38538-bravias-un-shakespeare-para-mujeres-solas-con-mascota, /obra41425-la-traviata, /obra27486-la-extraviada, /obra35964-la-traviata, /obra35505-la-traviata-alternativa, /obra28203-la-traviata, /obra30397-la-traviata, /obra30145-don-quijote-la-traviata, /obra15926-la-traviata, /obra15263-la-traviata, /obra15109-la-traviata, /obra15419-la-traviata, /obra6287-la-noche-de-los-extraviados, /obra8987-la-traviata, /obra7928-la-traviata-y-madama-butterfly, /obra6122-la-traviata, /obra72214-la-traviata, /obra55377-la-traviata, /obra51977-la-traviata, /obra52707-la-rabia, /obra78426-la-rabia, /obra49253-la-traviata",False
https://farsamag.com/obras/ametralladora/,Ametralladora,Reseña,"/obra59192-ametralladora, /obra73377-solxs-ametralladora-el-corazon, /obra73370-ametralladora",False
https://farsamag.com/obras/el-nombre/,El nombre,Reseña,"/obra77605-teodoro-y-el-robot-sin-nombre, /obra53328-el-nombre, /obra78965-el-nombre, /obra76133-el-nombre, /obra56898-el-nombre, /obra60204-el-nombre, /obra36400-el-nombre, /obra31063-el-nombre, /obra17694-el-nombre, /obra17931-el-nombre, /obra12681-el-nombre, /obra5299-el-nombre, /obra4561-el-nombre, /obra427-el-nombre, /obra52024-en-el-nombre-de-maria, /obra78469-del-nombre-de-los-sentimientos, /obra70078-por-el-nombre-del-padre, /obra64790-nn-el-nombre-justo-que-me-reserva-la-ciencia, /obra63530-distrito-xvii-paris-el-nombre, /obra59462-gambaro-mas-gambaro-el-nombre-acuerdo-para-cambiar-de-casa, /obra42621-el-nombre-de-la-luna, /obra53940-el-nombre-del-error-sala-2, /obra45858-el-nombre-del-mundo-es-noche, /obra42513-no-diras-el-nombre-del-sr-perez-en-vano, /obra34670-en-el-nombre-de-juana, /obra35003-vos-sabes-que-el-nombre, /obra31381-del-nombre-de-los-sentimientos, /obra24491-el-nombre-de-maria-sol, /obra23070-el-nombre-del-olvido, /obra22986-en-el-nombre-de-raquel, /obra28235-el-nombre-de-las-cosas, /obra22833-lo-que-se-cifra-en-el-nombre, /obra18957-tribunales-en-el-nombre-del-pueblo, /obra9823-todos-los-miedos-no-tomaras-el-nombre-de-dios-en-vano, /obra6101-el-nombre-otros-tangos-2, /obra6015-en-el-nombre-de-mi-sangre, /obra1610-en-el-nombre-del-nombre, /obra77418-esos-nombres-tan-mal-puestos-el-dragon-y-la-mariposa, /obra72250-en-nombre-del-arte, /obra73498-el-hombre-sin-nombre, /obra61905-lectura-de-cuentos-para-ninos-adolescentes-y-adultos-nombre-del-libro-13-relatos-contra-el-bullying-ciberbullying-y-mobbing-e-ideas-concretas-para-combatirlos, /obra32595-las-cosas-por-su-nombre-la-venganza-del-negro, /obra19335-amanda-o-el-vicio-de-los-sin-nombre, /obra25800-el-que-borra-los-nombres, /obra22339-el-que-borra-los-nombres, /obra13801-mi-nombre-es-rachel-corrie, /obra9661-el-que-borra-los-nombres, /obra381-el-que-borra-los-nombres, /obra16444-el-nombre, /obra23658-el-nombre, /obra21066-el-nombre, /obra34103-el-nombre, /obra65093-el-nombre-del-mono, /obra43903-vos-sabes-que-el-nombre-escena, /obra19480-gran-nariz-y-el-rey-de-los-seiscientos-nombres, /obra54486-el-hombre-que-perdio-su-nombre, /obra11843-el-que-borra-los-nombres, /obra74641-el-secreto-de-tu-nombre",False
https://farsamag.com/obras/un-almuerzo-argentino/,Un almuerzo argentino,Reseña,/obra61178-un-almuerzo-argentino,False
https://farsamag.com/obras/el-ano-de-ricardo/,El año de Ricardo,Reseña,"/obra73427-el-ano-de-ricardo, /obra33281-ricardo-capellano-ultima-presentacion-del-concierto, /obra29677-presentacion-del-disco-de-ricardo-capellano",False
https://farsamag.com/obras/siglo-de-oro-trans-version-libre-de-don-gil-de-las-calzas-verdes/,"Siglo de oro trans, versión libre de Don Gil de las calzas verdes",Imperdible,,False
https://farsamag.com/obras/la-yegua-muerta/,La yegua muerta,Reseña,/obra63933-la-yegua-muerta,False
https://farsamag.com/obras/toda-persona-vista-de-cerca-es-un-monstruo/,Toda persona vista de cerca es un monstruo,Reseña,/obra64711-toda-persona-vista-de-cerca-es-un-monstruo,False
https://farsamag.com/obras/come-from-away/,Come from away,Reseña,,False
https://farsamag.com/obras/fantasmastic-invocacion-stanislavski/,Fantasmastic. Invocación Stanislavski,Destacada,,False
https://farsamag.com/obras/adela-esta-cazando-patos/,Adela está cazando patos,Destacada,"/obra42627-adela-esta-cazando-patos, /obra23565-adela-esta-cazando-patos, /obra8380-adela-esta-cazando-patos",False
https://farsamag.com/obras/retrospectiva-de-mariana-chaud-en-el-sarmiento/,Retrospectiva de Mariana Chaud en el Sarmiento,Destacada,,False
https://farsamag.com/obras/cruel-basada-en-la-tragedia-de-ricardo-iii/,Cruel - Basada en la tragedia de Ricardo III,Reseña,/obra58743-cruel-basada-en-la-tragedia-de-ricardo-iii,False
https://farsamag.com/obras/orlando/,Orlando. Una ucronía disfórica,Reseña,/obra54647-orlando-una-ucronia-disforica,False
https://farsamag.com/obras/el-centesimo-mono/,El centésimo mono,Reseña,/obra19804-el-centesimo-mono,False
https://farsamag.com/obras/para-mi-sos-hermosa/,Para mí sos hermosa,Imperdible,"/obra27434-para-mi-sos-hermosa, /obra71470-teatro-online-para-mi-sos-hermosa",False
https://farsamag.com/obras/lo-que-quieren-las-guachas/,Lo que quieren las guachas,Reseña,/obra66777-lo-que-quieren-las-guachas,False
